iter,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,pos9 
321,0.15827429294586182,0.04147981107234955,0.1495610773563385,0.22250601649284363,0.2342158406972885,0.19466184079647064,0.12344006448984146,0.061568763107061386,0.10649889707565308
322,0.16327428817749023,0.03647981211543083,0.14456109702587128,0.22750601172447205,0.23921583592891693,0.19966182112693787,0.12844006717205048,0.05656876415014267,0.10149890184402466
323,0.16415855288505554,0.03391367569565773,0.14751192927360535,0.2309459149837494,0.2429143488407135,0.20377719402313232,0.13142643868923187,0.05217422544956207,0.10216661542654037
324,0.16489039361476898,0.034844666719436646,0.14552387595176697,0.22937557101249695,0.24134007096290588,0.20822608470916748,0.1311691403388977,0.050898220390081406,0.10400152951478958
325,0.1653553992509842,0.03737437725067139,0.1424032747745514,0.23081184923648834,0.23954690992832184,0.20933760702610016,0.12905360758304596,0.05009140074253082,0.10544175654649734
326,0.1657596379518509,0.04083450138568878,0.13884267210960388,0.22989465296268463,0.23654693365097046,0.2087782323360443,0.12615689635276794,0.05035128444433212,0.10763882845640182
327,0.16579969227313995,0.04433620348572731,0.13547489047050476,0.2308889478445053,0.23370343446731567,0.20641924440860748,0.12287954986095428,0.05091063678264618,0.11019022017717361
328,0.16595864295959473,0.04762065410614014,0.13415008783340454,0.23019517958164215,0.23318244516849518,0.20415785908699036,0.11987543851137161,0.05007206276059151,0.11329852789640427
329,0.16687287390232086,0.05019667372107506,0.13223715126514435,0.23083564639091492,0.23183223605155945,0.20151269435882568,0.11799674481153488,0.05001102387905121,0.11419699341058731
330,0.16658957302570343,0.051712505519390106,0.13146533071994781,0.23050732910633087,0.23069661855697632,0.19947855174541473,0.1175725981593132,0.05036715790629387,0.11620494723320007
331,0.1669410765171051,0.051528289914131165,0.13179899752140045,0.2302948385477066,0.2308255136013031,0.197687029838562,0.11786070466041565,0.05112680420279503,0.11739794164896011
332,0.16606715321540833,0.050214577466249466,0.13145700097084045,0.2310352325439453,0.23085898160934448,0.1968235969543457,0.11960617452859879,0.052598293870687485,0.11856425553560257
333,0.16520415246486664,0.049038633704185486,0.13206344842910767,0.2321714162826538,0.23220926523208618,0.1949702799320221,0.12153435498476028,0.05317968502640724,0.1181148961186409
334,0.16391870379447937,0.04781245067715645,0.13230139017105103,0.23247675597667694,0.2336101084947586,0.19443458318710327,0.12423458695411682,0.053559329360723495,0.11709984391927719
335,0.1626010537147522,0.046621646732091904,0.13374795019626617,0.2337072193622589,0.23391540348529816,0.19379988312721252,0.12727713584899902,0.05326969549059868,0.11516288667917252
336,0.16254429519176483,0.045408498495817184,0.1362968385219574,0.2343829870223999,0.23445594310760498,0.19292594492435455,0.13000290095806122,0.05205075070261955,0.11292938888072968
337,0.16190865635871887,0.043917763978242874,0.13861915469169617,0.2346423864364624,0.23539908230304718,0.19391769170761108,0.13197654485702515,0.05235481634736061,0.11036787927150726
338,0.16072487831115723,0.04245360940694809,0.1395539790391922,0.2352532148361206,0.23641663789749146,0.19411028921604156,0.1337558776140213,0.05330295488238335,0.10943467170000076
339,0.1607532799243927,0.04141848161816597,0.13954080641269684,0.2356816977262497,0.23803198337554932,0.19382992386817932,0.13503672182559967,0.05449560657143593,0.10780926793813705
340,0.16136053204536438,0.040068820118904114,0.14017552137374878,0.23668482899665833,0.23988839983940125,0.19332677125930786,0.13547168672084808,0.054867587983608246,0.10685954988002777
341,0.16181717813014984,0.039257992058992386,0.14006690680980682,0.237055242061615,0.24143800139427185,0.19419342279434204,0.1357806771993637,0.05485866591334343,0.10607022792100906
342,0.16202205419540405,0.03924005851149559,0.13984940946102142,0.23680050671100616,0.24303175508975983,0.19462785124778748,0.13588082790374756,0.0545804426074028,0.10586976259946823
343,0.16242893040180206,0.03936343267560005,0.13990163803100586,0.23666860163211823,0.24458551406860352,0.19503068923950195,0.13540729880332947,0.05436622351408005,0.1056671142578125
344,0.1629263311624527,0.03943314775824547,0.13933630287647247,0.2364213466644287,0.24585984647274017,0.19636258482933044,0.13505178689956665,0.05421318858861923,0.10522237420082092
345,0.1639115959405899,0.038862064480781555,0.1384095400571823,0.23697207868099213,0.24635396897792816,0.19781449437141418,0.1343507468700409,0.05446992442011833,0.10539476573467255
346,0.16454607248306274,0.03876513987779617,0.13783080875873566,0.23747867345809937,0.24694105982780457,0.19879765808582306,0.13293789327144623,0.054793864488601685,0.10616963356733322
347,0.16529925167560577,0.038515664637088776,0.13803723454475403,0.23783355951309204,0.24693666398525238,0.19896705448627472,0.13158296048641205,0.056014418601989746,0.10683158785104752
348,0.1659826785326004,0.03789050504565239,0.13845060765743256,0.23856621980667114,0.24611732363700867,0.20032361149787903,0.12998759746551514,0.05680302903056145,0.1078445166349411
349,0.16596783697605133,0.03761257976293564,0.13868170976638794,0.23896510899066925,0.2446066439151764,0.2013426423072815,0.12852968275547028,0.058569006621837616,0.10912652313709259
350,0.16574054956436157,0.037401001900434494,0.13848072290420532,0.23890402913093567,0.2438252866268158,0.20304374396800995,0.12712877988815308,0.05986034870147705,0.110444575548172
351,0.16631630063056946,0.037845104932785034,0.13712050020694733,0.23868025839328766,0.24242755770683289,0.2044983208179474,0.12648411095142365,0.06051144376397133,0.1116563081741333
352,0.16679807007312775,0.03861174359917641,0.1360779106616974,0.2380618155002594,0.24148830771446228,0.20551221072673798,0.12640519440174103,0.061455875635147095,0.11147157847881317
353,0.16705147922039032,0.039196740835905075,0.13514696061611176,0.23880067467689514,0.23982496559619904,0.20694032311439514,0.12569557130336761,0.06147199496626854,0.11226066201925278
354,0.17205147445201874,0.03419675678014755,0.13014696538448334,0.23380067944526672,0.23482497036457062,0.20194032788276672,0.13069556653499603,0.05647199600934982,0.1172606572508812
355,0.17326565086841583,0.030151352286338806,0.12516573071479797,0.23205536603927612,0.23597519099712372,0.20536789298057556,0.13470777869224548,0.05151888355612755,0.11571795493364334
356,0.17529521882534027,0.026399720460176468,0.12349000573158264,0.22925186157226562,0.23730435967445374,0.2078361213207245,0.1368134617805481,0.05203546583652496,0.11274271458387375
357,0.17592185735702515,0.022369984537363052,0.12521398067474365,0.22932317852973938,0.23576486110687256,0.2085556536912918,0.13877932727336884,0.052498843520879745,0.11264967173337936
358,0.17783208191394806,0.018146371468901634,0.12376666814088821,0.2305126041173935,0.23639342188835144,0.20752334594726562,0.14185264706611633,0.05408322066068649,0.1119392067193985
359,0.1797161102294922,0.01368303969502449,0.12249550223350525,0.2320081889629364,0.23900379240512848,0.20606496930122375,0.14498165249824524,0.05388633906841278,0.11023620516061783
360,0.1811261624097824,0.011152989231050014,0.1214696392416954,0.23281942307949066,0.24138881266117096,0.20538046956062317,0.14522232115268707,0.05354113131761551,0.10942024737596512
361,0.18037088215351105,0.01168783474713564,0.1218625009059906,0.2348431944847107,0.24387897551059723,0.20424894988536835,0.14340096712112427,0.05385037139058113,0.10873621702194214
362,0.17980177700519562,0.011478446424007416,0.12158209830522537,0.23774197697639465,0.24533067643642426,0.20282070338726044,0.14161694049835205,0.05447157472372055,0.1090342327952385
363,0.17883513867855072,0.013021734543144703,0.12217245250940323,0.2404470592737198,0.24588915705680847,0.20107631385326385,0.13958750665187836,0.05459333583712578,0.1099865734577179
364,0.1772441565990448,0.0154257882386446,0.12308435887098312,0.24299682676792145,0.2462782859802246,0.19925647974014282,0.13743557035923004,0.05550992116332054,0.10993651300668716
365,0.1769086718559265,0.017312858253717422,0.12483502179384232,0.24436497688293457,0.24590390920639038,0.19824059307575226,0.136393740773201,0.056038714945316315,0.1089179739356041
366,0.17652544379234314,0.019106220453977585,0.12573248147964478,0.24486975371837616,0.2449580430984497,0.1977899670600891,0.1371212899684906,0.0565364807844162,0.10762731730937958
367,0.17617452144622803,0.019046271219849586,0.12655305862426758,0.24562004208564758,0.24428224563598633,0.1980520635843277,0.1377675086259842,0.05565414950251579,0.10811974853277206
368,0.17514543235301971,0.0189394298940897,0.12707290053367615,0.24561680853366852,0.24505236744880676,0.1986876130104065,0.1380118578672409,0.05415087565779686,0.10900600999593735
369,0.17581769824028015,0.01956905424594879,0.1267143040895462,0.24550114572048187,0.2453017681837082,0.19958965480327606,0.13736394047737122,0.05177270248532295,0.11037667840719223
370,0.17617356777191162,0.02033414877951145,0.12652984261512756,0.24519623816013336,0.24594183266162872,0.20062455534934998,0.1359737366437912,0.0492788590490818,0.1123005598783493
371,0.1771366000175476,0.02066487818956375,0.12612409889698029,0.2443869709968567,0.24615682661533356,0.2021053284406662,0.13568992912769318,0.046528276056051254,0.11372470110654831
372,0.17824772000312805,0.020309938117861748,0.12573422491550446,0.2429904192686081,0.2474762201309204,0.20351707935333252,0.1354951411485672,0.04350540041923523,0.11511122435331345
373,0.17897725105285645,0.01978956162929535,0.12442183494567871,0.24206405878067017,0.2488711178302765,0.2048458606004715,0.13572925329208374,0.041240572929382324,0.116141177713871
374,0.17934052646160126,0.020325081422924995,0.12284582108259201,0.24142710864543915,0.24946531653404236,0.20697803795337677,0.13563348352909088,0.038795605301856995,0.11692337691783905
375,0.17988178133964539,0.02133123204112053,0.12037524580955505,0.2402346134185791,0.25071707367897034,0.20839634537696838,0.13492166996002197,0.0381094329059124,0.11731190234422684
376,0.18074242770671844,0.021878136321902275,0.11705023795366287,0.2391708940267563,0.25211605429649353,0.2092522531747818,0.13387486338615417,0.03870242461562157,0.11821641027927399
377,0.18087811768054962,0.022159701213240623,0.11370750516653061,0.2381083220243454,0.253582239151001,0.21082402765750885,0.13371391594409943,0.039129458367824554,0.11844000965356827
378,0.18110013008117676,0.022420259192585945,0.11144112050533295,0.2375912070274353,0.2550199031829834,0.21209204196929932,0.13328558206558228,0.04022549092769623,0.11733507364988327
379,0.18085427582263947,0.022585229948163033,0.10951011627912521,0.2378057986497879,0.2557903528213501,0.21327027678489685,0.13259416818618774,0.04161768779158592,0.11684561520814896
380,0.1806163340806961,0.022440796718001366,0.10792717337608337,0.23826608061790466,0.2567083239555359,0.21325889229774475,0.13205523788928986,0.04267487674951553,0.11744872480630875
381,0.18011638522148132,0.022076506167650223,0.1075008362531662,0.23889406025409698,0.2573656439781189,0.21286632120609283,0.13241393864154816,0.04367676004767418,0.11746449023485184
382,0.18001656234264374,0.022154605016112328,0.10684030503034592,0.24033713340759277,0.2577994465827942,0.21221497654914856,0.1330721378326416,0.0438675656914711,0.11730258911848068
383,0.17983978986740112,0.022332951426506042,0.1070726290345192,0.24152109026908875,0.25727346539497375,0.2114241123199463,0.13411419093608856,0.04455659165978432,0.11695362627506256
384,0.17946694791316986,0.022355882450938225,0.10732471942901611,0.2431609183549881,0.25656259059906006,0.21007448434829712,0.13557970523834229,0.04550724849104881,0.11663559079170227
385,0.17857220768928528,0.0216158926486969,0.1070251539349556,0.24349041283130646,0.25578147172927856,0.2085586041212082,0.13872595131397247,0.04622335731983185,0.11549346148967743
386,0.17357221245765686,0.016615893691778183,0.11202515661716461,0.23849041759967804,0.260781466960907,0.20355860888957977,0.13372595608234406,0.04122336208820343,0.12049345672130585
387,0.17395265400409698,0.011913733556866646,0.11589966714382172,0.23377561569213867,0.26546958088874817,0.20444977283477783,0.1292712241411209,0.0441192202270031,0.11985268443822861
388,0.17683951556682587,0.00989153329282999,0.11844995617866516,0.2328118234872818,0.26913318037986755,0.20427776873111725,0.12460820376873016,0.046658292412757874,0.1183687150478363
389,0.18043658137321472,0.008133746683597565,0.11903310567140579,0.23402506113052368,0.26860883831977844,0.20356588065624237,0.12431816756725311,0.04886634275317192,0.11609640717506409
390,0.18336747586727142,0.007178828120231628,0.11798904091119766,0.2353961318731308,0.2666998505592346,0.20503771305084229,0.1252623200416565,0.04977874830365181,0.11476679891347885
391,0.18334436416625977,0.008713829331099987,0.11544069647789001,0.2350500524044037,0.2642597258090973,0.20745226740837097,0.12778928875923157,0.05078922584652901,0.11304152011871338
392,0.1823054552078247,0.011233397759497166,0.11286098510026932,0.23595890402793884,0.26098617911338806,0.20935510098934174,0.1306033730506897,0.052851200103759766,0.11029521375894547
393,0.1804547756910324,0.013922263868153095,0.1102318987250328,0.23553432524204254,0.2592243254184723,0.21067382395267487,0.13326652348041534,0.05443881079554558,0.10913882404565811
394,0.17864996194839478,0.01646450161933899,0.10722735524177551,0.23498113453388214,0.2576807141304016,0.21131286025047302,0.13607753813266754,0.05443696305155754,0.1103319600224495
395,0.17791540920734406,0.01947067305445671,0.10447488725185394,0.23433427512645721,0.2556295096874237,0.2121991217136383,0.1380295306444168,0.052966658025979996,0.11203397065401077
396,0.17740829288959503,0.022139038890600204,0.10222593694925308,0.2326587587594986,0.25296273827552795,0.21437442302703857,0.14024560153484344,0.051096633076667786,0.11346369236707687
397,0.17824219167232513,0.023432575166225433,0.10082666575908661,0.2304609715938568,0.2505788207054138,0.2158975750207901,0.14297525584697723,0.049833375960588455,0.11407539993524551
398,0.1779988408088684,0.02355828694999218,0.1003255695104599,0.22919103503227234,0.24781234562397003,0.21788598597049713,0.14499123394489288,0.0494852289557457,0.11529745161533356
399,0.1781453639268875,0.023317378014326096,0.10030889511108398,0.2281356155872345,0.246120423078537,0.22002403438091278,0.1462586671113968,0.04911646991968155,0.11584221571683884
400,0.17850768566131592,0.022426502779126167,0.10001536458730698,0.227346733212471,0.24646279215812683,0.22166483104228973,0.14736446738243103,0.04910025745630264,0.11597110331058502
401,0.17919811606407166,0.020695004612207413,0.09953103959560394,0.2279362678527832,0.2473171353340149,0.22338055074214935,0.14846272766590118,0.048933327198028564,0.11621345579624176
402,0.17952382564544678,0.018999546766281128,0.0996752455830574,0.22972457110881805,0.24804933369159698,0.22421857714653015,0.14968173205852509,0.048556115478277206,0.11595619469881058
403,0.17913447320461273,0.01747949607670307,0.10021145641803741,0.2307293862104416,0.24913378059864044,0.2234947234392166,0.15127837657928467,0.04960029199719429,0.11558262258768082
404,0.17909091711044312,0.015609659254550934,0.10127455741167068,0.23101072013378143,0.25025126338005066,0.22266529500484467,0.15364380180835724,0.04952257499098778,0.11538537591695786
405,0.17858535051345825,0.013785106129944324,0.10307367891073227,0.23019444942474365,0.251691609621048,0.22197656333446503,0.1554950326681137,0.049331869930028915,0.11530175060033798
406,0.17755027115345,0.012549221515655518,0.10494038462638855,0.2299160212278366,0.25301364064216614,0.22099724411964417,0.1572386771440506,0.04850216582417488,0.11546599864959717
407,0.17688438296318054,0.011002377606928349,0.1063653901219368,0.22910770773887634,0.25458651781082153,0.22094522416591644,0.15795744955539703,0.048620447516441345,0.11572197824716568
408,0.17612521350383759,0.010390501469373703,0.10783132165670395,0.22875796258449554,0.2561810612678528,0.2205209732055664,0.15767058730125427,0.04803067445755005,0.11650077998638153
409,0.17516621947288513,0.009950350038707256,0.10924850404262543,0.22842983901500702,0.2574780285358429,0.2200913429260254,0.1572914719581604,0.047631677240133286,0.11744699627161026
410,0.17380361258983612,0.010470855049788952,0.11062411963939667,0.22753535211086273,0.2587229013442993,0.22011058032512665,0.15644216537475586,0.0472961850464344,0.11779676377773285
411,0.17228706181049347,0.010901639237999916,0.11189740151166916,0.22712111473083496,0.25958022475242615,0.2208026498556137,0.15494035184383392,0.0474599152803421,0.11813879758119583
412,0.17064419388771057,0.010681976564228535,0.11278645694255829,0.22865906357765198,0.2605861723423004,0.2216729372739792,0.15316689014434814,0.047159016132354736,0.11855675280094147
413,0.1698250025510788,0.010952480137348175,0.11326830834150314,0.22992275655269623,0.26197201013565063,0.22175754606723785,0.1512659639120102,0.0468636229634285,0.11902760714292526
414,0.16927264630794525,0.011490890756249428,0.11387096345424652,0.23185209929943085,0.26379936933517456,0.22155192494392395,0.14939379692077637,0.04572594165802002,0.11862222105264664
415,0.16850200295448303,0.012557024136185646,0.11381670087575912,0.23336298763751984,0.26496821641921997,0.22068998217582703,0.14770959317684174,0.04588760808110237,0.11869653314352036
416,0.1686708778142929,0.013577747158706188,0.11341244727373123,0.2347385436296463,0.26630789041519165,0.21916592121124268,0.1463041454553604,0.04650286212563515,0.11852233111858368
417,0.1700616478919983,0.014473136514425278,0.11252065747976303,0.2372692972421646,0.26733022928237915,0.21817824244499207,0.14459221065044403,0.04665308818221092,0.11718027293682098
418,0.1750616431236267,0.009473137557506561,0.10752066224813461,0.2322693020105362,0.27233022451400757,0.22317823767662048,0.14959220588207245,0.05165307968854904,0.11218027770519257
419,0.17579607665538788,0.006450057961046696,0.10279715061187744,0.22997459769248962,0.2770631015300751,0.22322173416614532,0.15354867279529572,0.055141180753707886,0.11161213368177414
420,0.17875796556472778,0.006947366055101156,0.10535623878240585,0.22639521956443787,0.27624446153640747,0.22404031455516815,0.154501810669899,0.05222383886575699,0.11348249763250351
421,0.18123020231723785,0.008051574230194092,0.10864109545946121,0.22322647273540497,0.27327656745910645,0.22586187720298767,0.15412332117557526,0.05074059218168259,0.11566940695047379
422,0.18158073723316193,0.009359392337501049,0.11163876950740814,0.21992774307727814,0.2696784734725952,0.2286311388015747,0.15295669436454773,0.05100074037909508,0.118900366127491
423,0.17988717555999756,0.011791146360337734,0.11438112705945969,0.2164619415998459,0.26618602871894836,0.22843429446220398,0.1533299684524536,0.052054356783628464,0.12245388329029083
424,0.1787858009338379,0.014837436378002167,0.11686040461063385,0.21396157145500183,0.26306721568107605,0.22669482231140137,0.15399374067783356,0.05189274623990059,0.1260818988084793
425,0.17963145673274994,0.01845250278711319,0.11894811689853668,0.21243830025196075,0.26031363010406494,0.22469006478786469,0.15331439673900604,0.05019308999180794,0.12913468480110168
426,0.18127813935279846,0.021478459239006042,0.11901600658893585,0.21324001252651215,0.2588987350463867,0.22236360609531403,0.15216656029224396,0.04875042662024498,0.13030506670475006
427,0.18246524035930634,0.024003060534596443,0.1183362603187561,0.21402618288993835,0.25871244072914124,0.21979664266109467,0.1503063142299652,0.047720104455947876,0.13271036744117737
428,0.1831187903881073,0.02508365735411644,0.116822250187397,0.2151297926902771,0.25949451327323914,0.2179034799337387,0.14892710745334625,0.046964384615421295,0.13530057668685913
429,0.18486584722995758,0.02420804090797901,0.11492013931274414,0.21620769798755646,0.26149749755859375,0.21650376915931702,0.14818432927131653,0.04699955880641937,0.13636824488639832
430,0.18523235619068146,0.022323084995150566,0.11348770558834076,0.21737508475780487,0.264182448387146,0.21633704006671906,0.14882208406925201,0.04700399190187454,0.1363827884197235
431,0.1848398745059967,0.019764229655265808,0.11329362541437149,0.21978522837162018,0.2666395604610443,0.2169295847415924,0.14972446858882904,0.04599522426724434,0.1354357749223709
432,0.18415093421936035,0.01704186573624611,0.11299031227827072,0.22268182039260864,0.26928073167800903,0.2178068310022354,0.1504298597574234,0.04446503892540932,0.13445353507995605
433,0.184027299284935,0.013820076361298561,0.11233837157487869,0.22566229104995728,0.2715979516506195,0.21967452764511108,0.15164150297641754,0.04259191453456879,0.13340292870998383
434,0.18403466045856476,0.010295206680893898,0.11168479919433594,0.22887744009494781,0.27373555302619934,0.22133514285087585,0.15288598835468292,0.04098425433039665,0.13283826410770416
435,0.1840398758649826,0.00681246817111969,0.11116356402635574,0.23134858906269073,0.2761026620864868,0.22343720495700836,0.15388676524162292,0.039630018174648285,0.13233475387096405
436,0.18350498378276825,0.003616652451455593,0.11064556241035461,0.23376703262329102,0.2789657413959503,0.2250254899263382,0.15504789352416992,0.03795608505606651,0.13179300725460052
437,0.18298354744911194,0.0015920838341116905,0.11064768582582474,0.23584020137786865,0.2816277742385864,0.22671835124492645,0.15553419291973114,0.03570255637168884,0.13068774342536926
438,0.18238113820552826,0.0005908702732995152,0.1097852811217308,0.23734340071678162,0.283774733543396,0.2282973676919937,0.1559327095746994,0.03424549102783203,0.1296759694814682
439,0.18194624781608582,-0.00031377834966406226,0.10873088985681534,0.2384931445121765,0.2853967547416687,0.2304016351699829,0.15555156767368317,0.03353492543101311,0.1291355937719345
440,0.1815624237060547,-0.0005761542124673724,0.10758328437805176,0.23960641026496887,0.2861327826976776,0.23251213133335114,0.15520384907722473,0.033218398690223694,0.12806040048599243
441,0.18221499025821686,-0.0006993192946538329,0.1062985435128212,0.2402910441160202,0.2854941487312317,0.23490899801254272,0.15496264398097992,0.03291291370987892,0.12777720391750336
442,0.18280069530010223,-0.000499492627568543,0.10509096086025238,0.24031196534633636,0.2843921184539795,0.23676569759845734,0.15471553802490234,0.033467888832092285,0.12823019921779633
443,0.18440982699394226,-0.00023528680321760476,0.10259880125522614,0.23965297639369965,0.2829139232635498,0.23888693749904633,0.15423056483268738,0.035117778927087784,0.12948358058929443
444,0.1861710101366043,-0.0001215675292769447,0.10067979246377945,0.23874327540397644,0.28180208802223206,0.24080438911914825,0.15353597700595856,0.03639804571866989,0.1308484971523285
445,0.18779967725276947,0.0011324440129101276,0.09954404830932617,0.23702213168144226,0.28024813532829285,0.24079807102680206,0.15274906158447266,0.03817853704094887,0.13253337144851685
446,0.1886654645204544,0.002712190616875887,0.09875522553920746,0.23467637598514557,0.2790188193321228,0.24097618460655212,0.15201616287231445,0.03937969356775284,0.1347556710243225
447,0.18991851806640625,0.0040574464946985245,0.09854165464639664,0.2327404022216797,0.2775253355503082,0.2397775948047638,0.15224047005176544,0.04085449129343033,0.13700059056282043
448,0.1910809576511383,0.005669835954904556,0.09797637909650803,0.2308603674173355,0.2762664258480072,0.2385202944278717,0.1529310941696167,0.04228395223617554,0.13867715001106262
449,0.19137470424175262,0.007670699618756771,0.09763180464506149,0.22870925068855286,0.275452584028244,0.23652194440364838,0.15298743546009064,0.04510309174656868,0.13975967466831207
450,0.1863747090101242,0.012670697644352913,0.10263178497552872,0.23370924592018127,0.28045257925987244,0.23152197897434235,0.14798744022846222,0.04010309651494026,0.13475967943668365
451,0.18257984519004822,0.011621487326920033,0.10648886114358902,0.2386249452829361,0.2830614745616913,0.22774435579776764,0.14806583523750305,0.03765882924199104,0.13213932514190674
452,0.17881518602371216,0.009595496580004692,0.10887440294027328,0.24071894586086273,0.282558798789978,0.22683477401733398,0.15109309554100037,0.034085508435964584,0.12839385867118835
453,0.1747325211763382,0.010933402925729752,0.10999502241611481,0.24087105691432953,0.28052759170532227,0.22559860348701477,0.1542784422636032,0.0356135219335556,0.12608958780765533
454,0.1727578490972519,0.011098843067884445,0.11041223257780075,0.23927968740463257,0.2803904414176941,0.2253694236278534,0.1563710719347,0.03762923926115036,0.12787571549415588
455,0.17297421395778656,0.011241418309509754,0.10989602655172348,0.23751291632652283,0.28141412138938904,0.22462400794029236,0.1577741801738739,0.03895644098520279,0.13053232431411743
456,0.1738942563533783,0.012662149034440517,0.10894553363323212,0.23493553698062897,0.2821929454803467,0.2232123613357544,0.1578712910413742,0.04170873388648033,0.13349127769470215
457,0.17600774765014648,0.013641294091939926,0.10764379054307938,0.23238712549209595,0.2816898822784424,0.2222018539905548,0.1575518101453781,0.04379819333553314,0.13708063960075378
458,0.17800170183181763,0.013725691474974155,0.10570365190505981,0.2309785783290863,0.28036484122276306,0.22260190546512604,0.15714293718338013,0.045607566833496094,0.14000755548477173
459,0.18091797828674316,0.013993144035339355,0.10392463207244873,0.22918470203876495,0.27853450179100037,0.22259613871574402,0.1567758172750473,0.0468292310833931,0.1429848074913025
460,0.18358248472213745,0.01361464336514473,0.10315535217523575,0.2289310246706009,0.2761874794960022,0.2222520112991333,0.15727528929710388,0.04811720922589302,0.14279267191886902
461,0.18629318475723267,0.012788723222911358,0.10191141068935394,0.22863619029521942,0.2744583189487457,0.22201493382453918,0.15836460888385773,0.049677200615406036,0.14181798696517944
462,0.1892518252134323,0.011304505169391632,0.10036551207304001,0.2294258326292038,0.27190685272216797,0.22248823940753937,0.15932075679302216,0.050850410014390945,0.14039938151836395
463,0.19231298565864563,0.008858239278197289,0.09998960047960281,0.2298421859741211,0.2694057524204254,0.22369883954524994,0.15980564057826996,0.05220372974872589,0.13898536562919617
464,0.1946929693222046,0.006505558267235756,0.09918798506259918,0.2300596684217453,0.2675177752971649,0.2255881130695343,0.1605204939842224,0.05257399007678032,0.13810603320598602
465,0.19723591208457947,0.005582605488598347,0.09764843434095383,0.23044492304325104,0.26635727286338806,0.22750376164913177,0.1611262559890747,0.05220860615372658,0.1365962028503418
466,0.19840577244758606,0.004887162707746029,0.0962817445397377,0.23076407611370087,0.2659810185432434,0.2300688773393631,0.16219381988048553,0.05104467645287514,0.1348755657672882
467,0.19921040534973145,0.005185645539313555,0.09581674635410309,0.2307138442993164,0.26523786783218384,0.23238350450992584,0.16282117366790771,0.050093088299036026,0.133091002702713
468,0.1981140673160553,0.006767821963876486,0.09528717398643494,0.23025734722614288,0.2654063403606415,0.2346561998128891,0.1631559580564499,0.04994926601648331,0.13165506720542908
469,0.19680602848529816,0.008514925837516785,0.09564447402954102,0.22894613444805145,0.2667384445667267,0.23573626577854156,0.16368195414543152,0.050400570034980774,0.1302454024553299
470,0.19591857492923737,0.011102531105279922,0.09504882246255875,0.22803275287151337,0.2677753269672394,0.23578456044197083,0.1635655015707016,0.049948327243328094,0.13059286773204803
471,0.1949993371963501,0.0135834701359272,0.0941590890288353,0.22778114676475525,0.2697089910507202,0.2355429083108902,0.16367658972740173,0.04894321411848068,0.1304706633090973
472,0.1943618804216385,0.015091917477548122,0.0943351611495018,0.22718332707881927,0.2716054618358612,0.23531831800937653,0.16406893730163574,0.047833893448114395,0.13053910434246063
473,0.19355304539203644,0.016783779487013817,0.09562477469444275,0.22647686302661896,0.27339479327201843,0.234622523188591,0.16413672268390656,0.04693152755498886,0.1303221583366394
474,0.19363628327846527,0.01848309300839901,0.09647534787654877,0.22562606632709503,0.27478861808776855,0.2335292547941208,0.16373029351234436,0.04662347584962845,0.13029949367046356
475,0.193611279129982,0.01964523084461689,0.0975872278213501,0.22501249611377716,0.2769453227519989,0.23293469846248627,0.16281722486019135,0.04527232050895691,0.13085246086120605
476,0.1935514360666275,0.020079312846064568,0.09877104312181473,0.2247239351272583,0.27834153175354004,0.23180510103702545,0.16197852790355682,0.04477715119719505,0.13221950829029083
477,0.19380956888198853,0.020570984110236168,0.09960148483514786,0.22489066421985626,0.2792942225933075,0.2308097928762436,0.16042359173297882,0.04521782323718071,0.13280117511749268
478,0.19402708113193512,0.02016552723944187,0.10026629269123077,0.2247699350118637,0.2801506817340851,0.23036088049411774,0.15899404883384705,0.0462765097618103,0.13360284268856049
479,0.19478099048137665,0.018947863951325417,0.1010945737361908,0.22477976977825165,0.28108376264572144,0.2303023636341095,0.15726351737976074,0.0473337396979332,0.1342538446187973
480,0.19550713896751404,0.017572365701198578,0.10088325291872025,0.2251093089580536,0.2815287113189697,0.23039843142032623,0.15608756244182587,0.048504944890737534,0.135420024394989
481,0.19505718350410461,0.016085036098957062,0.10131557285785675,0.22487732768058777,0.2835980951786041,0.2297350913286209,0.15474262833595276,0.049080416560173035,0.13780143857002258
482,0.20005716383457184,0.01108503807336092,0.10631556808948517,0.2298773229122162,0.2785980999469757,0.2247350960969925,0.15974262356758118,0.04408041760325432,0.142801433801651
483,0.19655762612819672,0.007397083565592766,0.10496758669614792,0.2330256700515747,0.2740676701068878,0.22291938960552216,0.1628187894821167,0.045287348330020905,0.14769859611988068
484,0.19303664565086365,0.0041486406698822975,0.10248780995607376,0.23190702497959137,0.273899644613266,0.22121159732341766,0.1665654480457306,0.04773135110735893,0.15171173214912415
485,0.1895114928483963,0.003921559080481529,0.09924040734767914,0.23134754598140717,0.2737850248813629,0.22326292097568512,0.1690606027841568,0.049517661333084106,0.1556192934513092
486,0.18766888976097107,0.004787144251167774,0.09654305130243301,0.2303338199853897,0.2723516523838043,0.22592709958553314,0.1694837063550949,0.05145101249217987,0.1580641120672226
487,0.1853908896446228,0.0053658741526305676,0.0943119078874588,0.23115785419940948,0.2722678780555725,0.22800906002521515,0.1677028089761734,0.05313155800104141,0.16123588383197784
488,0.1850164830684662,0.006250542588531971,0.09457699209451675,0.23134087026119232,0.27308574318885803,0.22921624779701233,0.16591376066207886,0.053761500865221024,0.16127103567123413
