iter,conv.weight_ave,fc1.weight_ave,fc2.weight_ave,fc_action1.weight_ave,fc_action2.weight_ave,fc_value1.weight_ave,fc_value2.weight_ave,conv.weight_max,fc1.weight_max,fc2.weight_max,fc_action1.weight_max,fc_action2.weight_max,fc_value1.weight_max,fc_value2.weight_max,conv.weight_min,fc1.weight_min,fc2.weight_min,fc_action1.weight_min,fc_action2.weight_min,fc_value1.weight_min,fc_value2.weight_min
55,0.008348215371370316,0.0012909688521176577,0.00303369527682662,0.0022448436357080936,0.0026281748432666063,0.006358306389302015,0.0047647180035710335,0.04304154962301254,0.006520431488752365,0.005199342034757137,0.04082528501749039,0.03649386763572693,0.03263594210147858,0.014373779296875,0.007482981774955988,0.016110174357891083,0.012611066922545433,0.08967655897140503,0.01951896958053112,0.35205963253974915,0.059216175228357315
56,0.012837128713726997,0.002929701702669263,0.012516947463154793,0.006151396781206131,0.00927929487079382,0.014612291008234024,0.012188110500574112,0.10042467713356018,0.02727377973496914,0.02436872571706772,0.14323312044143677,0.18731732666492462,0.046906910836696625,0.022040950134396553,0.03459804877638817,0.038104020059108734,0.03035873919725418,0.16872857511043549,0.054887764155864716,0.9745935201644897,0.31663599610328674
57,0.006917988415807486,0.0017259686719626188,0.0074598356150090694,0.004406666848808527,0.005802912637591362,0.008311979472637177,0.007098354399204254,0.09015371650457382,0.020005784928798676,0.014800723642110825,0.11012177914381027,0.05858980491757393,0.02678029239177704,0.01698930561542511,0.01958804950118065,0.027978230267763138,0.017511438578367233,0.08529914915561676,0.027198396623134613,0.5717566609382629,0.216429203748703
58,0.008138466626405716,0.0019855229184031487,0.011377816088497639,0.004230736754834652,0.008261634968221188,0.00516616553068161,0.004360477440059185,0.046356070786714554,0.017818359658122063,0.02014949917793274,0.1036413386464119,0.3674141764640808,0.02469656430184841,0.016167713329195976,0.031236818060278893,0.02785746566951275,0.02439109981060028,0.0624782033264637,0.019046129658818245,0.3382478952407837,0.12277872115373611
59,0.006688833702355623,0.0014057464431971312,0.0021235686726868153,0.0022241459228098392,0.0027870899066329002,0.012352092191576958,0.008639086037874222,0.07108386605978012,0.007539977785199881,0.006208781618624926,0.05862114578485489,0.0391332246363163,0.028056219220161438,0.010351995006203651,0.0054838648065924644,0.0164544228464365,0.01180877722799778,0.14088310301303864,0.03858224302530289,0.7922025322914124,0.08617504686117172
60,0.008688190020620823,0.0025313005317002535,0.012336760759353638,0.005398612469434738,0.008838963694870472,0.005120329558849335,0.004753168672323227,0.041575536131858826,0.02574159763753414,0.02387354150414467,0.1802506297826767,0.5082095861434937,0.04132417216897011,0.023743530735373497,0.03502142056822777,0.03837723284959793,0.024283327162265778,0.04481801763176918,0.016511976718902588,0.5839671492576599,0.2002982497215271
61,0.00842755101621151,0.0012852945365011692,0.0035855774767696857,0.0023886761628091335,0.003299201838672161,0.007161631248891354,0.004180491901934147,0.04421918839216232,0.0056417291052639484,0.004679996985942125,0.03579675033688545,0.03460606187582016,0.03226940706372261,0.01651151292026043,0.011394904926419258,0.012127871625125408,0.009012374095618725,0.05783688277006149,0.01293896697461605,0.5069917440414429,0.08512912690639496
62,0.00987191591411829,0.002123877638950944,0.004269713070243597,0.002327391877770424,0.003147961338981986,0.008730645291507244,0.007084519602358341,0.057991281151771545,0.007565447594970465,0.006447385996580124,0.05785687267780304,0.14587107300758362,0.02877356857061386,0.02449488639831543,0.011913646943867207,0.020876003429293633,0.012935859151184559,0.06667675822973251,0.02044309489428997,0.48231926560401917,0.0605643093585968
63,0.0070499153807759285,0.0014995647361502051,0.005271108355373144,0.0026014712639153004,0.0038155147340148687,0.004940828774124384,0.0032773716375231743,0.05082327127456665,0.007848260924220085,0.005927396006882191,0.05640764534473419,0.002781044691801071,0.02430587075650692,0.015807637944817543,0.01402144506573677,0.018241729587316513,0.01102903950959444,0.04697441682219505,0.014103120192885399,0.28579527139663696,0.10907293111085892
64,0.010064734145998955,0.0032478284556418657,0.01252619456499815,0.007963351905345917,0.00979970209300518,0.01946956105530262,0.013301643542945385,0.1354445070028305,0.03175541013479233,0.023068146780133247,0.14818301796913147,0.13942882418632507,0.03425482288002968,0.02730344422161579,0.03678534924983978,0.045829035341739655,0.031709011644124985,0.2248210459947586,0.06123034656047821,1.0708943605422974,0.3527207374572754
