iter,conv.weight_ave,fc1.weight_ave,fc2.weight_ave,fc_action1.weight_ave,fc_action2.weight_ave,fc_value1.weight_ave,fc_value2.weight_ave,conv.weight_max,fc1.weight_max,fc2.weight_max,fc_action1.weight_max,fc_action2.weight_max,fc_value1.weight_max,fc_value2.weight_max,conv.weight_min,fc1.weight_min,fc2.weight_min,fc_action1.weight_min,fc_action2.weight_min,fc_value1.weight_min,fc_value2.weight_min
1023,0.06173969805240631,0.011575150303542614,0.010271108709275723,0.014074999839067459,0.054737333208322525,0.016414882615208626,0.04951029270887375,0.17311489582061768,0.06123882532119751,0.06527943909168243,0.10079998522996902,0.4286994934082031,0.10436182469129562,0.12439513951539993,0.002065486740320921,7.191207259893417e-06,4.200769126327941e-06,0.0,6.159278564155102e-05,0.0,0.0
1024,0.048569027334451675,0.00870137196034193,0.007743473630398512,0.00815493892878294,0.034481436014175415,0.01213783584535122,0.040694352239370346,0.18483597040176392,0.06364993751049042,0.06833124160766602,0.07332740724086761,0.32197120785713196,0.10491850972175598,0.12826281785964966,0.0022248616442084312,6.181828211992979e-06,4.4726766645908356e-07,0.0,6.412411681695372e-15,0.0,0.0
1025,0.05287419632077217,0.010069701820611954,0.009789302945137024,0.011378488503396511,0.03727735951542854,0.012477352283895016,0.058483224362134933,0.20037655532360077,0.09090116620063782,0.0815870612859726,0.1101331040263176,0.33237773180007935,0.12631119787693024,0.1508612334728241,0.00044734845869243145,4.8317015171051025e-06,1.7129359548562206e-06,0.0,0.00014098029350861907,0.0,0.0
1026,0.06886827945709229,0.011272364296019077,0.008977692574262619,0.008387163281440735,0.03562542423605919,0.019978730008006096,0.062472663819789886,0.3003397583961487,0.07379189133644104,0.07326829433441162,0.05485837906599045,0.2309773862361908,0.18205851316452026,0.15550000965595245,0.0072207399643957615,8.236849680542946e-06,1.9297178369015455e-05,0.0,3.356652814545669e-05,0.0,0.0
1027,0.0714416429400444,0.012639336287975311,0.01160963624715805,0.009739258326590061,0.03883543610572815,0.0169879961758852,0.06644724309444427,0.3591684103012085,0.11021500825881958,0.06477323919534683,0.07799655199050903,0.2832014858722687,0.10008413344621658,0.22305628657341003,0.0012698248028755188,7.117632776498795e-07,1.0011717677116394e-07,0.0,0.00017907799337990582,0.0,0.0
1028,0.04682835191488266,0.008991372771561146,0.00852631963789463,0.010147042572498322,0.04021381214261055,0.013762259855866432,0.07090455293655396,0.13186052441596985,0.04998394846916199,0.06257162243127823,0.09150313585996628,0.2112196981906891,0.062259431928396225,0.20561295747756958,0.0005309698171913624,1.9134022295475006e-06,1.941574737429619e-06,9.685980728590948e-08,0.00018394642393104732,0.0,0.0
1029,0.04423687607049942,0.008736279793083668,0.007123732008039951,0.0076919361017644405,0.028647590428590775,0.018613440915942192,0.08915200084447861,0.1681319624185562,0.06094266474246979,0.06374143809080124,0.04609426110982895,0.181610107421875,0.13255345821380615,0.3021702170372009,0.00030883634462952614,1.355423592031002e-05,7.434631697833538e-06,0.0,1.4644855582446326e-05,0.0,0.0
1030,0.05130106955766678,0.008969833143055439,0.007539982441812754,0.008862939663231373,0.03344735503196716,0.010340739972889423,0.03238128498196602,0.18447832763195038,0.0495167076587677,0.06558439880609512,0.08402533084154129,0.41005387902259827,0.14475032687187195,0.055568061769008636,0.0005447696312330663,2.169748768210411e-06,3.626663237810135e-05,0.0,1.793782394088339e-05,0.0,0.0
1031,0.06253010779619217,0.010728418827056885,0.009593736380338669,0.00811695121228695,0.03081396408379078,0.014278794638812542,0.0478510856628418,0.16715216636657715,0.07043100148439407,0.07641461491584778,0.056049056351184845,0.254134863615036,0.12304815649986267,0.2303255796432495,0.001149839023128152,8.508795872330666e-06,1.3865530490875244e-05,1.2438588782970328e-05,6.584916717667288e-15,0.0,0.0
1032,0.05490900203585625,0.008736410178244114,0.008144112303853035,0.01130597572773695,0.037528831511735916,0.008918208070099354,0.03576156869530678,0.14854846894741058,0.06892882287502289,0.04775746911764145,0.10900452733039856,0.38066160678863525,0.07932652533054352,0.13159562647342682,0.00022602267563343048,1.3657845556735992e-06,1.6903504729270935e-06,0.0,0.00022001330216880888,0.0,0.0
1033,0.03298380970954895,0.006744617596268654,0.007489281240850687,0.010474997572600842,0.03828183934092522,0.006414187606424093,0.012982859276235104,0.1159844845533371,0.06567005068063736,0.04700137674808502,0.07036614418029785,0.2738737463951111,0.053555622696876526,0.044476475566625595,0.0009781490080058575,1.6288142887788126e-06,1.4207151252776384e-05,0.0,0.000221309281187132,0.0,0.0
1034,0.0384061373770237,0.006753694731742144,0.006550599355250597,0.008626822382211685,0.0357261560857296,0.006493724882602692,0.016139768064022064,0.14547333121299744,0.04159776121377945,0.04507218673825264,0.055536266416311264,0.24847880005836487,0.05785895138978958,0.03754952922463417,0.00023318483727052808,7.890746928751469e-06,2.644723281264305e-06,0.0,8.183622412616387e-05,0.0,0.0
1035,0.08435818552970886,0.016503093764185905,0.014182697050273418,0.007867270149290562,0.028446441516280174,0.040177226066589355,0.16777123510837555,0.26060882210731506,0.13503772020339966,0.11966446787118912,0.042033545672893524,0.21502256393432617,0.3937988579273224,0.35793015360832214,0.0018241875804960728,3.375986125320196e-06,7.359543815255165e-06,0.0,4.615360921889078e-06,0.0,0.0
1036,0.0418834388256073,0.006716329604387283,0.0065123047679662704,0.007218425162136555,0.020973429083824158,0.011653109453618526,0.04260193929076195,0.1290147602558136,0.03395017236471176,0.04741084203124046,0.05588141083717346,0.13638725876808167,0.17064552009105682,0.08873751759529114,0.00152705074287951,1.4035031199455261e-06,3.200257197022438e-06,0.0,1.3856188161298633e-06,0.0,0.0
1037,0.052962902933359146,0.009541778825223446,0.009045819751918316,0.011327307671308517,0.0364188589155674,0.020749501883983612,0.08188014477491379,0.1984034925699234,0.06802693009376526,0.05022446811199188,0.06813064217567444,0.32972174882888794,0.12486067414283752,0.20405392348766327,0.0003613084554672241,2.3934990167617798e-06,2.899148967117071e-06,0.0,0.00047135454951785505,0.0,0.0
1038,0.03686331585049629,0.00643386272713542,0.006057408172637224,0.00773598300293088,0.02906869165599346,0.007241266779601574,0.011139458045363426,0.11402743309736252,0.03823123127222061,0.039168357849121094,0.05844604969024658,0.17745128273963928,0.07841699570417404,0.024787142872810364,0.001512665650807321,1.920439672176144e-06,2.021435648202896e-06,0.0,0.0002758486371021718,0.0,0.0
1039,0.043705813586711884,0.009079432114958763,0.009431406855583191,0.008609977550804615,0.04512011632323265,0.024807753041386604,0.12572357058525085,0.17550422251224518,0.05908432602882385,0.06526435911655426,0.06130330637097359,0.3350747227668762,0.15836000442504883,0.23935529589653015,0.0011203913018107414,7.891212590038776e-07,2.567755291238427e-05,0.0,0.00012747275468427688,0.0,0.0
1040,0.0542539618909359,0.01093369908630848,0.009458156302571297,0.012196259573101997,0.047353703528642654,0.019742200151085854,0.07928831875324249,0.28486448526382446,0.07041651010513306,0.09029096364974976,0.08558766543865204,0.3954317271709442,0.09252361953258514,0.1662120819091797,1.70278362929821e-05,6.199348717927933e-06,1.8863182049244642e-05,0.0,0.0001743608299875632,0.0,0.0
1041,0.05942338705062866,0.010310874320566654,0.008391130715608597,0.0063324375078082085,0.026722801849246025,0.019540658220648766,0.08019141852855682,0.2852189242839813,0.04956807196140289,0.06872429698705673,0.03682621568441391,0.2125580608844757,0.32478755712509155,0.20135827362537384,0.0012919632717967033,6.37187622487545e-06,3.267556849095854e-06,0.0,3.702741742017679e-05,0.0,0.0
1042,0.0507752001285553,0.008104865439236164,0.006726867984980345,0.0063745081424713135,0.023426610976457596,0.016064800322055817,0.06458590179681778,0.1802675724029541,0.06195003539323807,0.06770838797092438,0.05613304674625397,0.13920152187347412,0.10210426151752472,0.20382148027420044,0.00016212137416005135,6.769027095288038e-06,3.6498531699180603e-06,0.0,7.637120102987893e-15,0.0,0.0
1043,0.07553776353597641,0.012629850767552853,0.008879722096025944,0.010518442839384079,0.039274368435144424,0.022447509691119194,0.09248651564121246,0.22216631472110748,0.08404290676116943,0.1287052482366562,0.05652239918708801,0.39216941595077515,0.17357595264911652,0.23550701141357422,0.002146312966942787,1.256848918274045e-06,1.8064960386254825e-05,0.0,6.125253275968134e-05,0.0,0.0
1044,0.05394377186894417,0.01078898273408413,0.008738061413168907,0.012039688415825367,0.05158147215843201,0.014652027748525143,0.05474531278014183,0.19938917458057404,0.0625733807682991,0.08082658052444458,0.07937534898519516,0.3189118802547455,0.11859901249408722,0.17077723145484924,0.00010923948138952255,8.965376764535904e-06,1.1624768376350403e-05,0.0,5.917916496400721e-06,0.0,0.0
1045,0.03375658392906189,0.006676116492599249,0.006447032559663057,0.009760419838130474,0.04316413402557373,0.008009382523596287,0.04955865815281868,0.09101738035678864,0.0505228191614151,0.035497695207595825,0.05683469772338867,0.2747451663017273,0.039676569402217865,0.14377716183662415,0.00034370238427072763,3.254448529332876e-06,3.2640527933835983e-06,0.0,0.00020367327670101076,0.0,0.0
1046,0.04843524843454361,0.008916421793401241,0.008894858881831169,0.012982983142137527,0.053550831973552704,0.014153571799397469,0.09341859817504883,0.1582919955253601,0.04566759616136551,0.0594949945807457,0.09941194951534271,0.37654685974121094,0.06390669196844101,0.3139926493167877,0.00016701139975339174,2.6659108698368073e-06,9.102746844291687e-06,3.939494490623474e-06,0.00011353637819411233,0.0,0.0
1047,0.05703264847397804,0.008964273147284985,0.009021664038300514,0.010903891175985336,0.041339676827192307,0.011331941932439804,0.04396270960569382,0.22261446714401245,0.049518853425979614,0.0516425296664238,0.08809476345777512,0.4167012870311737,0.09872845560312271,0.16201791167259216,0.0001150663010776043,1.0801013559103012e-05,1.658545807003975e-05,0.0,3.6725905374623835e-05,0.0,0.000845862552523613
1048,0.05804787576198578,0.009329319931566715,0.010478202253580093,0.010869763791561127,0.03916917368769646,0.019930725917220116,0.07357010990381241,0.19356860220432281,0.05867106467485428,0.06988129019737244,0.09187495708465576,0.2605191469192505,0.10396138578653336,0.24798943102359772,0.0008542877621948719,7.951166480779648e-07,1.0584219126030803e-05,0.0,0.00010549875878496096,0.0,0.008304931223392487
1049,0.05313240364193916,0.009151563979685307,0.008543025702238083,0.009034103713929653,0.05323062837123871,0.011777728796005249,0.03075195476412773,0.2010943442583084,0.08294860273599625,0.0843561589717865,0.0751025378704071,0.2677668333053589,0.17298564314842224,0.06241711974143982,0.0036097171250730753,8.577480912208557e-07,1.0274176020175219e-05,0.0,0.00011781230568885803,0.0,0.00544893741607666
1050,0.057002436369657516,0.011333993636071682,0.009292453527450562,0.010162075981497765,0.042724523693323135,0.012549493461847305,0.040379803627729416,0.24318654835224152,0.07320185005664825,0.057816971093416214,0.08373569697141647,0.33797353506088257,0.10839219391345978,0.08129923045635223,0.003520186059176922,2.4398323148489e-06,2.4245819076895714e-05,0.0,0.0002073427167488262,0.0,0.005466578993946314
1051,0.05159939080476761,0.011577138677239418,0.013092427514493465,0.017820201814174652,0.06866367906332016,0.013122591190040112,0.049453940242528915,0.1939839869737625,0.07913771271705627,0.12028883397579193,0.15102295577526093,0.5038391947746277,0.25501394271850586,0.1767149418592453,0.0004178052768111229,1.3337144082470331e-06,1.7862766981124878e-06,0.0,9.151436825050041e-05,0.0,0.00760246068239212
1052,0.044777605682611465,0.007393771782517433,0.007522842846810818,0.009234036318957806,0.040258925408124924,0.010013818740844727,0.021051937714219093,0.21895526349544525,0.03550596162676811,0.04566160589456558,0.07402310520410538,0.2983396053314209,0.09853149205446243,0.041504696011543274,9.924662299454212e-05,2.499611582607031e-06,5.378038622438908e-06,0.0,4.930833893013187e-05,0.0,0.0011771706631407142
1053,0.06789519637823105,0.012702546082437038,0.010795069858431816,0.008106735534965992,0.027939341962337494,0.01956862583756447,0.0698455274105072,0.3069099485874176,0.09470318257808685,0.07884079962968826,0.07199260592460632,0.2513583302497864,0.3180721700191498,0.1457468569278717,0.0005941394483670592,2.8889626264572144e-06,4.312954843044281e-06,0.0,3.063093390665017e-05,0.0,0.008589785546064377
1054,0.053366292268037796,0.010153633542358875,0.008899951353669167,0.012534473091363907,0.052233196794986725,0.011425138451159,0.0555826872587204,0.17492948472499847,0.060075849294662476,0.09967368841171265,0.08785515278577805,0.33608317375183105,0.1292988359928131,0.13938261568546295,0.0001183951972052455,5.24596543982625e-07,1.2633390724658966e-06,0.0,6.236175977392122e-06,0.0,0.016987798735499382
1055,0.0505068339407444,0.0096629923209548,0.007879627868533134,0.010699995793402195,0.038141556084156036,0.011685633100569248,0.039465390145778656,0.14610591530799866,0.058433160185813904,0.061722636222839355,0.11254724860191345,0.2548869550228119,0.19571909308433533,0.11653078347444534,0.00034769601188600063,1.504493411630392e-06,1.6056306776590645e-05,0.0,4.913924931315705e-05,0.0,0.00988665409386158
1056,0.0586007758975029,0.011381296440958977,0.008124339394271374,0.009041652083396912,0.043074917048215866,0.011251726187765598,0.03469240665435791,0.17990678548812866,0.06703250110149384,0.05539959296584129,0.057467587292194366,0.26376956701278687,0.25610172748565674,0.09212351590394974,0.0008620095904916525,1.546461135149002e-06,1.2021539532725e-06,0.0,4.498986527323723e-06,0.0,0.00083188246935606
1057,0.04631909355521202,0.008867803029716015,0.007920977659523487,0.008400043472647667,0.029812010005116463,0.013525130227208138,0.05924554541707039,0.14027410745620728,0.05277208983898163,0.05245022475719452,0.0744442418217659,0.23792873322963715,0.10158441215753555,0.1799677610397339,0.0003058348083868623,6.518792361021042e-06,3.0070077627897263e-05,0.0,2.3167360268416815e-05,0.0,0.0018271328881382942
1058,0.0636407807469368,0.012080865912139416,0.01140081137418747,0.012612064369022846,0.06322653591632843,0.014426643960177898,0.05419803038239479,0.25516843795776367,0.09801769256591797,0.11461038887500763,0.07789558172225952,0.4271906614303589,0.09294454753398895,0.25067222118377686,0.0015166427474468946,1.2982956832274795e-05,1.5576835721731186e-05,0.0,0.0008002638351172209,0.0,0.0036027890164405107
1059,0.0468745157122612,0.008635595440864563,0.00803182739764452,0.013699592091143131,0.05434851720929146,0.006242999341338873,0.012031306512653828,0.1443779170513153,0.052204690873622894,0.05448507145047188,0.06912152469158173,0.3548027276992798,0.04407582804560661,0.03191607818007469,0.00011120457202196121,2.266140654683113e-06,1.399186749040382e-05,0.0,5.125513780512847e-05,0.0,0.001240226556546986
1060,0.04870232939720154,0.007624177727848291,0.007956836372613907,0.008336741477251053,0.03179740533232689,0.009178975597023964,0.027800211682915688,0.15703840553760529,0.05098631605505943,0.0421096608042717,0.04857731610536575,0.22140027582645416,0.13343749940395355,0.11745975911617279,0.0009771306067705154,8.047092705965042e-06,7.396156433969736e-06,6.345100700855255e-06,1.1247311704210006e-05,0.0,0.001506324391812086
1061,0.04061301797628403,0.007467960473150015,0.006760786287486553,0.008730278350412846,0.040571317076683044,0.0056594242341816425,0.02657894976437092,0.17059044539928436,0.05221159756183624,0.046085111796855927,0.07450136542320251,0.2798255681991577,0.04067681357264519,0.060086652636528015,0.00013049785047769547,7.597089279443026e-06,8.822221388982143e-06,0.0,1.4541313184628481e-15,0.0,0.0016048550605773926
1062,0.04314093291759491,0.007630591280758381,0.006864736322313547,0.008343367837369442,0.03304677456617355,0.008907276205718517,0.053880080580711365,0.13389132916927338,0.050581879913806915,0.050701405853033066,0.104857437312603,0.26100537180900574,0.08202474564313889,0.23319779336452484,0.0007557442877441645,5.494803190231323e-07,3.2546871807426214e-05,0.0,3.4712799312514725e-15,0.0,0.0038269516080617905
1063,0.03859231621026993,0.008159799501299858,0.006651187781244516,0.006825756747275591,0.03053181618452072,0.009897762909531593,0.03354988992214203,0.10242730379104614,0.05190720409154892,0.04123178869485855,0.055460721254348755,0.2823283076286316,0.09519500285387039,0.1092953234910965,0.0005399012006819248,2.475106157362461e-06,3.5851262509822845e-06,0.0,0.00022184778936207294,0.0,0.0037208623252809048
1064,0.034325409680604935,0.007730309851467609,0.00735962251201272,0.009449649602174759,0.05568471923470497,0.008874024264514446,0.033240169286727905,0.11137937754392624,0.046736326068639755,0.0465141236782074,0.08244641125202179,0.2997066378593445,0.055894918739795685,0.09776531904935837,5.5675802286714315e-05,4.234723746776581e-06,3.365857992321253e-07,0.0,0.00018423213623464108,0.0,0.0030911399517208338
1065,0.05018852278590202,0.009651437401771545,0.008233295753598213,0.011835985817015171,0.037142109125852585,0.00990039762109518,0.03867898881435394,0.16440865397453308,0.06038633733987808,0.09823395311832428,0.06091278791427612,0.27808329463005066,0.1287478506565094,0.11656150221824646,0.0014387968694791198,6.220419891178608e-06,1.8477439880371094e-06,0.0,1.5582781998091377e-05,0.0,0.0007449176628142595
1066,0.032037150114774704,0.0069762784987688065,0.0062611461617052555,0.007326621096581221,0.026762429624795914,0.007583194877952337,0.04479720816016197,0.08981836587190628,0.03100479021668434,0.052806444466114044,0.04359309747815132,0.14059977233409882,0.05035249888896942,0.1195729523897171,0.0004678041732404381,6.097485311329365e-06,5.2531249821186066e-06,0.0,2.7941176085732877e-05,0.0,1.7455316992709413e-05
1067,0.05367434769868851,0.009744083508849144,0.00991510134190321,0.010281103663146496,0.03784571960568428,0.018576111644506454,0.04830453544855118,0.2068515419960022,0.04892147704958916,0.060883015394210815,0.06646572053432465,0.3146044611930847,0.1921873539686203,0.11653093993663788,0.0014912490732967854,1.5273690223693848e-06,3.1883828341960907e-06,0.0,1.5880639563244613e-14,0.0,5.804499232908711e-05
1068,0.051008809357881546,0.008858947083353996,0.008033703081309795,0.00983620434999466,0.040041860193014145,0.011041608639061451,0.0322423130273819,0.18313278257846832,0.06605234742164612,0.07226799428462982,0.08935914188623428,0.23415639996528625,0.11130788177251816,0.09651750326156616,0.0014197141863405704,2.7192290872335434e-06,2.4586915969848633e-05,0.0,3.4390959626762196e-06,0.0,0.00025509571423754096
1069,0.054694268852472305,0.010626524686813354,0.009174928069114685,0.009074351750314236,0.03436385095119476,0.013651648536324501,0.04339626058936119,0.16929523646831512,0.07116919755935669,0.0773768499493599,0.07713174819946289,0.19518189132213593,0.12125762552022934,0.13522553443908691,0.0006004179595038295,9.92443528957665e-06,3.743974957615137e-06,0.0,0.00012450636131688952,0.0,6.0554102674359456e-05
1070,0.05860195308923721,0.008326083421707153,0.007918523624539375,0.009709358215332031,0.03432350233197212,0.009083736687898636,0.0266866497695446,0.19263221323490143,0.056802473962306976,0.05577833205461502,0.062066443264484406,0.26161637902259827,0.05787572264671326,0.06301949918270111,0.0008750078268349171,3.848224878311157e-06,1.213571522384882e-06,0.0,0.0002769400307442993,0.0,0.0003767247835639864
1071,0.07250522077083588,0.015265052206814289,0.013076291419565678,0.014732575975358486,0.04191555455327034,0.019447090104222298,0.09034744650125504,0.2732876241207123,0.10861117392778397,0.1214357390999794,0.11915218830108643,0.397645503282547,0.18110862374305725,0.29178547859191895,0.0005516338860616088,1.7274636775255203e-05,2.890631094487617e-06,0.0,8.244718628702685e-06,0.0,0.000550031487364322
1072,0.0461295023560524,0.011362066492438316,0.008888396434485912,0.012964300811290741,0.05648040398955345,0.012824893929064274,0.04422258213162422,0.18077979981899261,0.060570620000362396,0.06142518296837807,0.09273497760295868,0.38845181465148926,0.07825661450624466,0.12092451751232147,0.0004805373027920723,2.3208558559417725e-06,6.1193713918328285e-06,0.0,3.281894350948278e-06,0.0,0.0
1073,0.04264158383011818,0.007910276763141155,0.008305354975163937,0.010137990117073059,0.04161711037158966,0.011968030594289303,0.0604340136051178,0.1700001060962677,0.05387696996331215,0.08414081484079361,0.08294037729501724,0.3978564739227295,0.10077103972434998,0.19037868082523346,0.00012134911958128214,6.0611860135395546e-06,2.5609624572098255e-06,0.0,4.798060481369347e-15,0.0,0.0
1074,0.04230255261063576,0.007397692184895277,0.00741763599216938,0.008748252876102924,0.04010989889502525,0.007797296158969402,0.03418910503387451,0.1652800291776657,0.04624200612306595,0.044755253940820694,0.06512419134378433,0.266320139169693,0.05379416048526764,0.12645232677459717,0.0018337107030674815,9.55536961555481e-07,1.7389664208167233e-05,0.0,1.958345455932431e-05,0.0,0.0
1075,0.07642575353384018,0.01320252288132906,0.01057475060224533,0.014350301586091518,0.06724951416254044,0.010687317699193954,0.033038508147001266,0.28875404596328735,0.08444347232580185,0.13010361790657043,0.09902158379554749,0.4862639307975769,0.1072726845741272,0.13638648390769958,0.003219347447156906,8.808565326035023e-07,4.832865670323372e-06,0.0,0.00027210830012336373,0.0,0.0
1076,0.04079245775938034,0.009288699366152287,0.008367513306438923,0.010809737257659435,0.03637336194515228,0.014663896523416042,0.06282640248537064,0.1465066373348236,0.06816670298576355,0.09355644881725311,0.09093788266181946,0.2955208420753479,0.16345012187957764,0.17371292412281036,0.001658574678003788,4.419765900820494e-06,2.123345620930195e-05,0.0,4.3349362385924906e-05,0.0,0.0
1077,0.04760652408003807,0.008067093789577484,0.008949995040893555,0.011097673326730728,0.060356371104717255,0.011565335094928741,0.019562797620892525,0.14214275777339935,0.041589248925447464,0.09841429442167282,0.068522147834301,0.3739156723022461,0.09072544425725937,0.07077812403440475,0.001641017384827137,1.029670238494873e-05,3.564637154340744e-07,0.0,8.425664418609813e-05,0.0,0.0
1078,0.040422361344099045,0.006461352575570345,0.00607842393219471,0.006692785304039717,0.029094794765114784,0.009753153659403324,0.02037353441119194,0.11047337204217911,0.042920034378767014,0.07116582989692688,0.04167946055531502,0.20257757604122162,0.11071360856294632,0.05836571380496025,0.001687883399426937,4.14019450545311e-06,5.327747203409672e-07,0.0,1.665789750404656e-05,0.0,0.0
1079,0.04381077364087105,0.008222523145377636,0.007530632428824902,0.010773980058729649,0.040275122970342636,0.01726938970386982,0.09576748311519623,0.15375304222106934,0.057894516736269,0.08554144948720932,0.07505927979946136,0.34869202971458435,0.10446188598871231,0.2538853883743286,2.0777108147740364e-05,5.4758857004344463e-08,2.4779001250863075e-06,0.0,5.004053673474118e-05,0.0,0.0
1080,0.039235811680555344,0.008966759778559208,0.007852936163544655,0.010275226086378098,0.041273389011621475,0.008196137845516205,0.019236275926232338,0.14939220249652863,0.04832601547241211,0.051248371601104736,0.07796289026737213,0.30894628167152405,0.09420907497406006,0.039159007370471954,0.002365783089771867,4.531349986791611e-06,7.709430065006018e-06,0.0,4.951972732669674e-05,0.0,0.0
1081,0.042404014617204666,0.009845112450420856,0.0077103557996451855,0.010921038687229156,0.04314522445201874,0.010529185645282269,0.04611792415380478,0.14665848016738892,0.054123662412166595,0.049045637249946594,0.14482887089252472,0.40817946195602417,0.06877119839191437,0.12340258061885834,0.0005046352744102478,4.453759174793959e-06,6.730802397214575e-06,1.1964468285441399e-05,4.512083251029253e-05,0.0,0.0
1082,0.055073488503694534,0.009657058864831924,0.007640808820724487,0.007531332783401012,0.023854678496718407,0.008584736846387386,0.03385457396507263,0.19689758121967316,0.05907133221626282,0.07251685857772827,0.06655393540859222,0.17722302675247192,0.058435384184122086,0.11281215399503708,0.00033976160921156406,8.356990292668343e-06,3.3637043088674545e-06,0.0,4.3847896449733526e-05,0.0,0.0
1083,0.059736382216215134,0.012310944497585297,0.009010346606373787,0.01200223807245493,0.0453575924038887,0.011458393186330795,0.03715876117348671,0.16425234079360962,0.06663364171981812,0.09615249186754227,0.06698624789714813,0.36378800868988037,0.10924658924341202,0.10942906141281128,0.0003484932240098715,8.582836017012596e-06,4.826579242944717e-06,0.0,0.0003421934961806983,0.0,0.0
1084,0.030475767329335213,0.0058614881709218025,0.006547960452735424,0.009747963398694992,0.04018973931670189,0.005916615016758442,0.01777993142604828,0.09092960506677628,0.04423091933131218,0.03581802174448967,0.06623944640159607,0.32483941316604614,0.061179954558610916,0.06370355188846588,0.0013636145740747452,8.86232010088861e-06,3.80026176571846e-06,1.0176212526857853e-05,0.0004713345260825008,0.0,0.0
1085,0.036854613572359085,0.005985651630908251,0.005431813653558493,0.008167511783540249,0.029733242467045784,0.009416691958904266,0.031414106488227844,0.10086087882518768,0.038912683725357056,0.04245174303650856,0.053710393607616425,0.22268445789813995,0.060047686100006104,0.06570214033126831,1.4997262042015791e-05,3.051187377423048e-06,8.342118235304952e-06,3.38539621225209e-07,0.00024206648231483996,0.0,0.0
1086,0.03031070902943611,0.006190557964146137,0.00597761757671833,0.007177869789302349,0.02413725107908249,0.008553004823625088,0.019138120114803314,0.09964749217033386,0.034202586859464645,0.04619129002094269,0.07702033221721649,0.1836124062538147,0.08327657729387283,0.042380593717098236,0.0002126090694218874,2.7135247364640236e-06,3.56758732777962e-06,0.0,6.231535371625796e-05,0.0,0.0
1087,0.05554764345288277,0.011692875064909458,0.01130733359605074,0.013531333766877651,0.058933597058057785,0.0196320079267025,0.08245796710252762,0.1721208244562149,0.06444447487592697,0.07769116014242172,0.09100168198347092,0.5976024866104126,0.08639311045408249,0.3209214210510254,0.0022074622102081776,1.3168901205062866e-06,2.1747546270489693e-06,0.0,4.5808897993993014e-05,0.0,0.0
1088,0.042516548186540604,0.006624466739594936,0.006805619224905968,0.006816577631980181,0.03095529042184353,0.008257352747023106,0.021534714847803116,0.18569378554821014,0.04581807181239128,0.04568929597735405,0.03677815571427345,0.20619119703769684,0.06671451032161713,0.06907486915588379,4.584007547236979e-05,3.266497515141964e-06,1.4794059097766876e-05,0.0,2.9929267839179374e-05,0.0,4.719318530987948e-05
1089,0.04233013838529587,0.008511397056281567,0.008473100140690804,0.009778103791177273,0.043862152844667435,0.010975970886647701,0.035352565348148346,0.16515320539474487,0.06901028007268906,0.08308723568916321,0.08431755006313324,0.4178030788898468,0.0753653272986412,0.12306052446365356,8.963746950030327e-05,1.666136085987091e-06,1.7312777345068753e-05,0.0,7.841220212867483e-05,0.0,0.0004561293753795326
1090,0.04147900640964508,0.008981660008430481,0.00876639410853386,0.012725983746349812,0.048354946076869965,0.00675212824717164,0.02156413532793522,0.13612347841262817,0.050253935158252716,0.0495675727725029,0.0856078490614891,0.3619372248649597,0.042663540691137314,0.093471959233284,0.0008957356913015246,1.2992124538868666e-05,1.1745956726372242e-05,0.0,0.00013087541447021067,0.0,0.0008245646022260189
1091,0.048339489847421646,0.009152543731033802,0.00896742194890976,0.011758222244679928,0.04005191847681999,0.007809882517904043,0.02153690904378891,0.1170136034488678,0.0665447935461998,0.05979478359222412,0.09113433957099915,0.2807422876358032,0.0886271744966507,0.04563723877072334,0.0035154693759977818,8.887145668268204e-07,1.1797761544585228e-05,0.0,0.0001754155964590609,0.0,0.0019191125174984336
1092,0.04418889805674553,0.010168642736971378,0.007739707827568054,0.009051542729139328,0.04239708557724953,0.009544105269014835,0.018093876540660858,0.16171537339687347,0.0728972852230072,0.053986381739377975,0.07022925466299057,0.4496774673461914,0.07058096677064896,0.04623115807771683,0.00027724733809009194,3.907561767846346e-05,1.330208033323288e-05,0.0,8.956042438512668e-05,0.0,0.000802757334895432
1093,0.050782229751348495,0.007581726182252169,0.007067050319164991,0.008558823727071285,0.026110609993338585,0.00758151151239872,0.03337223827838898,0.15008236467838287,0.04512443765997887,0.04211664944887161,0.07750287652015686,0.17339690029621124,0.04941049590706825,0.13281279802322388,0.0006370773771777749,4.9425289034843445e-06,1.2853130101575516e-05,0.0,0.00011997200635960326,0.0,0.0009318012744188309
1094,0.09362296015024185,0.014123468659818172,0.012611769139766693,0.011504478752613068,0.03566543385386467,0.019282737746834755,0.07442623376846313,0.2826974391937256,0.07997769117355347,0.07901384681463242,0.06640386581420898,0.3140546381473541,0.2006826102733612,0.27692726254463196,0.0003478929866105318,1.2018252164125443e-05,1.2508709914982319e-05,0.0,1.160318670708144e-14,0.0,0.009490199387073517
1095,0.04631409794092178,0.007577052339911461,0.007284481078386307,0.008211932145059109,0.017221536487340927,0.007788228802382946,0.02508195862174034,0.12957549095153809,0.0387408472597599,0.047599539160728455,0.05912119150161743,0.1329468935728073,0.061862513422966,0.05611560493707657,0.0021398249082267284,6.736954674124718e-07,3.4085940569639206e-05,0.0,6.966622549953172e-06,0.0,0.0004915131721645594
